QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USGALLUP.199-4.R1,Approve,47,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/1/1982,Gallup Organization,,Gallup Report,02/5/1982,02/8/1982,Y,National adult,1546,,Face-to-face interview,
USGALLUP.199-4.R1,Disapprove,43,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/1/1982,Gallup Organization,,Gallup Report,02/5/1982,02/8/1982,Y,National adult,1546,,Face-to-face interview,
USGALLUP.199-4.R1,No opinion,10,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/1/1982,Gallup Organization,,Gallup Report,02/5/1982,02/8/1982,Y,National adult,1546,,Face-to-face interview,
USGALLUP.979.Q002,Approve,62,Do you approve or disapprove of the way Carter is handling his job as President?,,,07/11/1977,Gallup Organization,,Gallup Poll (AIPO),07/8/1977,07/11/1977,Y,National Adult,1518,,Face-to-face interview,
USGALLUP.979.Q002,Disapprove,22,Do you approve or disapprove of the way Carter is handling his job as President?,,,07/11/1977,Gallup Organization,,Gallup Poll (AIPO),07/8/1977,07/11/1977,Y,National Adult,1518,,Face-to-face interview,
USGALLUP.979.Q002,No opinion,16,Do you approve or disapprove of the way Carter is handling his job as President?,,,07/11/1977,Gallup Organization,,Gallup Poll (AIPO),07/8/1977,07/11/1977,Y,National Adult,1518,,Face-to-face interview,
USGALLUP.040383.R1,Approve,41,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/3/1983,Gallup Organization,,Gallup Poll,03/11/1983,03/14/1983,Y,National Adult,1558,,Face-to-face interview,
USGALLUP.040383.R1,Disapprove,49,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/3/1983,Gallup Organization,,Gallup Poll,03/11/1983,03/14/1983,Y,National Adult,1558,,Face-to-face interview,
USGALLUP.040383.R1,No opinion,10,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/3/1983,Gallup Organization,,Gallup Poll,03/11/1983,03/14/1983,Y,National Adult,1558,,Face-to-face interview,
USGALLUP.207-2.R1,Approve,42,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,12/1/1982,Gallup Organization,,Gallup Report,09/17/1982,09/20/1982,Y,National Adult,1486,,Face-to-face interview,
USGALLUP.207-2.R1,Disapprove,48,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,12/1/1982,Gallup Organization,,Gallup Report,09/17/1982,09/20/1982,Y,National Adult,1486,,Face-to-face interview,
USGALLUP.207-2.R1,No opinion,10,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,12/1/1982,Gallup Organization,,Gallup Report,09/17/1982,09/20/1982,Y,National Adult,1486,,Face-to-face interview,
USGALLUP.1124.Q01,Approve,47,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/19/1979,Gallup Organization,,Gallup Poll (AIPO),03/16/1979,03/19/1979,Y,National adult,1563,,Face-to-face interview,
USGALLUP.1124.Q01,Disapprove,40,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/19/1979,Gallup Organization,,Gallup Poll (AIPO),03/16/1979,03/19/1979,Y,National adult,1563,,Face-to-face interview,
USGALLUP.1124.Q01,No opinion,14,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/19/1979,Gallup Organization,,Gallup Poll (AIPO),03/16/1979,03/19/1979,Y,National adult,1563,,Face-to-face interview,
USGALLUP.987.Q001,Approve,51,Do you approve or disapprove of the way Carter is handling his job as President?,,,10/31/1977,Gallup Organization,,Gallup Poll (AIPO),10/28/1977,10/31/1977,Y,National Adult,1516,,Face-to-face interview,
USGALLUP.987.Q001,Disapprove,30,Do you approve or disapprove of the way Carter is handling his job as President?,,,10/31/1977,Gallup Organization,,Gallup Poll (AIPO),10/28/1977,10/31/1977,Y,National Adult,1516,,Face-to-face interview,
USGALLUP.987.Q001,No opinion,18,Do you approve or disapprove of the way Carter is handling his job as President?,,,10/31/1977,Gallup Organization,,Gallup Poll (AIPO),10/28/1977,10/31/1977,Y,National Adult,1516,,Face-to-face interview,
USGALLUP.1176.Q1,Approve,58,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/29/1981,Gallup Organization,,Gallup Poll (AIPO),06/26/1981,06/29/1981,Y,National Adult,1535,,Face-to-face interview,
USGALLUP.1176.Q1,Disapprove,30,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/29/1981,Gallup Organization,,Gallup Poll (AIPO),06/26/1981,06/29/1981,Y,National Adult,1535,,Face-to-face interview,
USGALLUP.1176.Q1,No opinion,12,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/29/1981,Gallup Organization,,Gallup Poll (AIPO),06/26/1981,06/29/1981,Y,National Adult,1535,,Face-to-face interview,
USGALLUP.1149.Q01,Approve,52,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/3/1980,Gallup Organization,,Gallup Poll (AIPO),02/29/1980,03/3/1980,Y,National Adult,1572,,Face-to-face interview,
USGALLUP.1149.Q01,Disapprove,38,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/3/1980,Gallup Organization,,Gallup Poll (AIPO),02/29/1980,03/3/1980,Y,National Adult,1572,,Face-to-face interview,
USGALLUP.1149.Q01,No opinion,10,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/3/1980,Gallup Organization,,Gallup Poll (AIPO),02/29/1980,03/3/1980,Y,National Adult,1572,,Face-to-face interview,
USGALLUP.1185.Q101,Approve,49,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,11/16/1981,Gallup Organization,,Gallup Poll (AIPO),11/13/1981,11/16/1981,Y,National Adult,1610,,Face-to-face interview,
USGALLUP.1185.Q101,Disapprove,40,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,11/16/1981,Gallup Organization,,Gallup Poll (AIPO),11/13/1981,11/16/1981,Y,National Adult,1610,,Face-to-face interview,
USGALLUP.1185.Q101,No opinion,11,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,11/16/1981,Gallup Organization,,Gallup Poll (AIPO),11/13/1981,11/16/1981,Y,National Adult,1610,,Face-to-face interview,
USGALLUP.042880.R5,Approve,43,Do you approve or disapprove of the way Carter is handling his job as President?,,,04/28/1980,Gallup Organization,,Gallup Poll,04/26/1980,04/27/1980,Y,Registered voters,1036,,Telephone Interview,
USGALLUP.042880.R5,Disapprove,39,Do you approve or disapprove of the way Carter is handling his job as President?,,,04/28/1980,Gallup Organization,,Gallup Poll,04/26/1980,04/27/1980,Y,Registered voters,1036,,Telephone Interview,
USGALLUP.042880.R5,No opinion,18,Do you approve or disapprove of the way Carter is handling his job as President?,,,04/28/1980,Gallup Organization,,Gallup Poll,04/26/1980,04/27/1980,Y,Registered voters,1036,,Telephone Interview,
USGALLUP.1153.Q01,Approve,39,Do you approve or disapprove of the way Carter is handling his job as President?,,,04/14/1980,Gallup Organization,,Gallup Poll (AIPO),04/11/1980,04/14/1980,Y,National Adult,1549,,Face-to-face interview,
USGALLUP.1153.Q01,Disapprove,50,Do you approve or disapprove of the way Carter is handling his job as President?,,,04/14/1980,Gallup Organization,,Gallup Poll (AIPO),04/11/1980,04/14/1980,Y,National Adult,1549,,Face-to-face interview,
USGALLUP.1153.Q01,No opinion,11,Do you approve or disapprove of the way Carter is handling his job as President?,,,04/14/1980,Gallup Organization,,Gallup Poll (AIPO),04/11/1980,04/14/1980,Y,National Adult,1549,,Face-to-face interview,
USGALLUP.1184.Q001,Approve,54,Do you approve or disapprove of the way Reagan is handling his job as President?,,,11/3/1981,Gallup Organization,,Gallup Poll (AIPO),10/30/1981,11/2/1981,Y,National Adult,1500,,Face-to-face interview,
USGALLUP.1184.Q001,Disapprove,35,Do you approve or disapprove of the way Reagan is handling his job as President?,,,11/3/1981,Gallup Organization,,Gallup Poll (AIPO),10/30/1981,11/2/1981,Y,National Adult,1500,,Face-to-face interview,
USGALLUP.1184.Q001,No opinion,11,Do you approve or disapprove of the way Reagan is handling his job as President?,,,11/3/1981,Gallup Organization,,Gallup Poll (AIPO),10/30/1981,11/2/1981,Y,National Adult,1500,,Face-to-face interview,
USGALLUP.011082.R1,Approve,49,Do you approve or disapprove of the way Ronald Reagan is handling his job as president?,,,01/10/1982,Gallup Organization,,Gallup Poll,12/11/1981,12/14/1981,Y,National Adult,1483,,Face-to-face interview,
USGALLUP.011082.R1,Disapprove,41,Do you approve or disapprove of the way Ronald Reagan is handling his job as president?,,,01/10/1982,Gallup Organization,,Gallup Poll,12/11/1981,12/14/1981,Y,National Adult,1483,,Face-to-face interview,
USGALLUP.011082.R1,No opinion,10,Do you approve or disapprove of the way Ronald Reagan is handling his job as president?,,,01/10/1982,Gallup Organization,,Gallup Poll,12/11/1981,12/14/1981,Y,National Adult,1483,,Face-to-face interview,
USGALLUP.1175.Q01A,Approve,59,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/22/1981,Gallup Organization,,Gallup Poll (AIPO),06/19/1981,06/22/1981,Y,National Adult,1526,,Face-to-face interview,
USGALLUP.1175.Q01A,Disapprove,29,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/22/1981,Gallup Organization,,Gallup Poll (AIPO),06/19/1981,06/22/1981,Y,National Adult,1526,,Face-to-face interview,
USGALLUP.1175.Q01A,No opinion,13,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/22/1981,Gallup Organization,,Gallup Poll (AIPO),06/19/1981,06/22/1981,Y,National Adult,1526,,Face-to-face interview,
USGALLUP.1174.Q1A,Approve,59,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/8/1981,Gallup Organization,,Gallup Poll (AIPO),06/5/1981,06/8/1981,Y,National Adult,1515,,Face-to-face interview,
USGALLUP.1174.Q1A,Disapprove,28,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/8/1981,Gallup Organization,,Gallup Poll (AIPO),06/5/1981,06/8/1981,Y,National Adult,1515,,Face-to-face interview,
USGALLUP.1174.Q1A,No opinion,13,Do you approve or disapprove of the way Reagan is handling his job as President?,,,06/8/1981,Gallup Organization,,Gallup Poll (AIPO),06/5/1981,06/8/1981,Y,National Adult,1515,,Face-to-face interview,
USGALLUP.1105.Q01,Approve,42,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/19/1978,Gallup Organization,,Gallup Poll (AIPO),06/16/1978,06/19/1978,Y,National Adult,1505,,Face-to-face interview,
USGALLUP.1105.Q01,Disapprove,42,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/19/1978,Gallup Organization,,Gallup Poll (AIPO),06/16/1978,06/19/1978,Y,National Adult,1505,,Face-to-face interview,
USGALLUP.1105.Q01,No opinion,15,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/19/1978,Gallup Organization,,Gallup Poll (AIPO),06/16/1978,06/19/1978,Y,National Adult,1505,,Face-to-face interview,
USGALLUP.1118.Q01,Approve,51,Do you approve or disapprove of the way Carter is handling his job as President?,,,12/11/1978,Gallup Organization,,Gallup Poll (AIPO),12/8/1978,12/11/1978,Y,National Adult,1552,,Face-to-face interview,
USGALLUP.1118.Q01,Disapprove,33,Do you approve or disapprove of the way Carter is handling his job as President?,,,12/11/1978,Gallup Organization,,Gallup Poll (AIPO),12/8/1978,12/11/1978,Y,National Adult,1552,,Face-to-face interview,
USGALLUP.1118.Q01,No opinion,15,Do you approve or disapprove of the way Carter is handling his job as President?,,,12/11/1978,Gallup Organization,,Gallup Poll (AIPO),12/8/1978,12/11/1978,Y,National Adult,1552,,Face-to-face interview,
USGALLUP.1187.Q01,Approve,49,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,01/10/1982,Gallup Organization,,Gallup Poll,12/11/1981,12/14/1981,Y,National Adult,1483,,Face-to-face interview,
USGALLUP.1187.Q01,Disapprove,41,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,01/10/1982,Gallup Organization,,Gallup Poll,12/11/1981,12/14/1981,Y,National Adult,1483,,Face-to-face interview,
USGALLUP.1187.Q01,No opinion,10,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,01/10/1982,Gallup Organization,,Gallup Poll,12/11/1981,12/14/1981,Y,National Adult,1483,,Face-to-face interview,
USGALLUP.1194.R01A,Approve,44,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,05/3/1982,Gallup Organization,,Gallup Poll (AIPO),04/30/1982,05/3/1982,Y,National Adult,1584,,Face-to-face interview,
USGALLUP.1194.R01A,Disapprove,46,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,05/3/1982,Gallup Organization,,Gallup Poll (AIPO),04/30/1982,05/3/1982,Y,National Adult,1584,,Face-to-face interview,
USGALLUP.1194.R01A,No opinion,10,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,05/3/1982,Gallup Organization,,Gallup Poll (AIPO),04/30/1982,05/3/1982,Y,National Adult,1584,,Face-to-face interview,
USGALLUP.100878.R1,Approve,50,Do you approve or disapprove of the way Jimmy Carter is handling his job as president?,,,10/8/1978,Gallup Organization,,Gallup Poll,09/22/1978,09/29/1978,Y,National adult,501,,Telephone Interview,
USGALLUP.100878.R1,Disapprove,37,Do you approve or disapprove of the way Jimmy Carter is handling his job as president?,,,10/8/1978,Gallup Organization,,Gallup Poll,09/22/1978,09/29/1978,Y,National adult,501,,Telephone Interview,
USGALLUP.100878.R1,No opinion,13,Do you approve or disapprove of the way Jimmy Carter is handling his job as president?,,,10/8/1978,Gallup Organization,,Gallup Poll,09/22/1978,09/29/1978,Y,National adult,501,,Telephone Interview,
USGALLUP.1130.Q01,Approve,29,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/4/1979,Gallup Organization,,Gallup Poll (AIPO),06/1/1979,06/4/1979,Y,National Adult,1511,,Face-to-face interview,
USGALLUP.1130.Q01,Disapprove,56,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/4/1979,Gallup Organization,,Gallup Poll (AIPO),06/1/1979,06/4/1979,Y,National Adult,1511,,Face-to-face interview,
USGALLUP.1130.Q01,No opinion,15,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/4/1979,Gallup Organization,,Gallup Poll (AIPO),06/1/1979,06/4/1979,Y,National Adult,1511,,Face-to-face interview,
USGALLUP.1192.Q01,Approve,45,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/5/1982,Gallup Organization,,Gallup Poll (AIPO),04/2/1982,04/5/1982,Y,National Adult,1543,,Face-to-face interview,
USGALLUP.1192.Q01,Disapprove,46,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/5/1982,Gallup Organization,,Gallup Poll (AIPO),04/2/1982,04/5/1982,Y,National Adult,1543,,Face-to-face interview,
USGALLUP.1192.Q01,No opinion,9,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,04/5/1982,Gallup Organization,,Gallup Poll (AIPO),04/2/1982,04/5/1982,Y,National Adult,1543,,Face-to-face interview,
USGALLUP.1168.Q01A,Approve,51,Do you approve or disapprove of the way Reagan is handling his job as President?,,,02/2/1981,Gallup Organization,,Gallup Poll (AIPO),01/30/1981,02/2/1981,Y,National Adult,1609,,Face-to-face interview,
USGALLUP.1168.Q01A,Disapprove,14,Do you approve or disapprove of the way Reagan is handling his job as President?,,,02/2/1981,Gallup Organization,,Gallup Poll (AIPO),01/30/1981,02/2/1981,Y,National Adult,1609,,Face-to-face interview,
USGALLUP.1168.Q01A,No opinion,36,Do you approve or disapprove of the way Reagan is handling his job as President?,,,02/2/1981,Gallup Organization,,Gallup Poll (AIPO),01/30/1981,02/2/1981,Y,National Adult,1609,,Face-to-face interview,
USGALLUP.997.Q001,Approve,50,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/13/1978,Gallup Organization,,Gallup Poll (AIPO),03/10/1978,03/13/1978,Y,National Adult,1544,,Face-to-face interview,
USGALLUP.997.Q001,Disapprove,35,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/13/1978,Gallup Organization,,Gallup Poll (AIPO),03/10/1978,03/13/1978,Y,National Adult,1544,,Face-to-face interview,
USGALLUP.997.Q001,No opinion,16,Do you approve or disapprove of the way Carter is handling his job as President?,,,03/13/1978,Gallup Organization,,Gallup Poll (AIPO),03/10/1978,03/13/1978,Y,National Adult,1544,,Face-to-face interview,
USGALLUP.1213.R01,Approve,43,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,05/2/1983,Gallup Organization,,Gallup Poll (AIPO),04/29/1983,05/2/1983,Y,National Adult,1517,,Face-to-face interview,
USGALLUP.1213.R01,Disapprove,46,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,05/2/1983,Gallup Organization,,Gallup Poll (AIPO),04/29/1983,05/2/1983,Y,National Adult,1517,,Face-to-face interview,
USGALLUP.1213.R01,No opinion,11,Do you approve or disapprove of the way Ronald Reagan is handling his job as President?,,,05/2/1983,Gallup Organization,,Gallup Poll (AIPO),04/29/1983,05/2/1983,Y,National Adult,1517,,Face-to-face interview,
USGALLUP.1121.Q001,Approve,42,Do you approve or disapprove of the way Carter is handling his job as President?,,,02/5/1979,Gallup Organization,,Gallup Poll (AIPO),02/2/1979,02/5/1979,Y,National Adult,1512,,Face-to-face interview,
USGALLUP.1121.Q001,Disapprove,42,Do you approve or disapprove of the way Carter is handling his job as President?,,,02/5/1979,Gallup Organization,,Gallup Poll (AIPO),02/2/1979,02/5/1979,Y,National Adult,1512,,Face-to-face interview,
USGALLUP.1121.Q001,No opinion,16,Do you approve or disapprove of the way Carter is handling his job as President?,,,02/5/1979,Gallup Organization,,Gallup Poll (AIPO),02/2/1979,02/5/1979,Y,National Adult,1512,,Face-to-face interview,
USGALLUP.1158.Q01,Approve,31,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/30/1980,Gallup Organization,,Gallup Poll (AIPO),06/27/1980,06/30/1980,Y,National Adult,1569,,Face-to-face interview,
USGALLUP.1158.Q01,Disapprove,58,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/30/1980,Gallup Organization,,Gallup Poll (AIPO),06/27/1980,06/30/1980,Y,National Adult,1569,,Face-to-face interview,
USGALLUP.1158.Q01,No opinion,11,Do you approve or disapprove of the way Carter is handling his job as President?,,,06/30/1980,Gallup Organization,,Gallup Poll (AIPO),06/27/1980,06/30/1980,Y,National Adult,1569,,Face-to-face interview,
USGALLUP.1161.Q10,Approve,32,Do you approve or disapprove of the way Carter is handling his job as President?,,,08/18/1980,Gallup Organization,,Gallup Poll (AIPO),08/15/1980,08/18/1980,Y,National Adult,1600,,Face-to-face interview,
USGALLUP.1161.Q10,Disapprove,55,Do you approve or disapprove of the way Carter is handling his job as President?,,,08/18/1980,Gallup Organization,,Gallup Poll (AIPO),08/15/1980,08/18/1980,Y,National Adult,1600,,Face-to-face interview,
USGALLUP.1161.Q10,No opinion,13,Do you approve or disapprove of the way Carter is handling his job as President?,,,08/18/1980,Gallup Organization,,Gallup Poll (AIPO),08/15/1980,08/18/1980,Y,National Adult,1600,,Face-to-face interview,
USGALLUP.1145.Q01,Approve,54,Do you approve or disapprove of the way Carter is handling his job as President?,,,12/10/1979,Gallup Organization,,Gallup Poll (AIPO),12/7/1979,12/10/1979,Y,National Adult,1522,,Face-to-face interview,
USGALLUP.1145.Q01,Disapprove,35,Do you approve or disapprove of the way Carter is handling his job as President?,,,12/10/1979,Gallup Organization,,Gallup Poll (AIPO),12/7/1979,12/10/1979,Y,National Adult,1522,,Face-to-face interview,
